rmsd_l,rmsd_i,fnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.4937893,0.2861362,0.07,-6.910000000000002,463.904,-1147.4000000000015,0.13900000000000023,-7.0,native
0.6058843,0.3103229,0.08,-5.239000000000001,632.499,-721.9000000000015,0.1120000000000001,-9.0,native
0.5764558,0.3160318,0.07,-6.081000000000001,547.16,-305.59999999999854,0.1200000000000001,-8.0,native
0.7699910,0.3386750,0.07,0.46999999999999886,-206.17100000000005,-1365.5,0.021999999999999797,2.0,non-native
0.7480308,0.3321421,0.08,2.955000000000002,-213.75099999999998,-550.2000000000007,0.0009999999999998899,3.0,non-native
0.7747544,0.3110816,0.08,2.6400000000000006,-198.74099999999999,-759.1000000000022,-0.01100000000000012,3.0,non-native
0.7973346,0.3285156,0.07,0.8659999999999997,-121.00599999999997,-583.2999999999993,0.017999999999999794,0.0,non-native
0.7070667,0.3154866,0.07,1.6000000000000014,-259.451,-507.1000000000022,-0.002000000000000224,5.0,non-native
0.7156380,0.3306144,0.07,1.4929999999999986,-208.5909999999999,-481.40000000000146,0.04599999999999982,1.0,non-native
0.7615393,0.3216544,0.08,1.2459999999999987,-169.78099999999995,-1014.2999999999993,0.0009999999999998899,0.0,non-native
0.7310693,0.3178457,0.11,2.9989999999999988,-289.6210000000001,-730.2000000000007,-0.001000000000000334,5.0,non-native
0.7501625,0.3337655,0.08,2.681000000000001,-378.8309999999999,-1418.0,-0.01200000000000001,9.0,non-native
0.8695603,0.3734449,0.12,2.8919999999999995,-342.961,-620.7000000000007,-0.0030000000000001137,2.0,non-native
0.7640445,0.3354382,0.06,0.09600000000000009,-199.77099999999996,-602.7000000000007,-0.008000000000000007,3.0,non-native
0.9243193,0.3878638,0.06,1.004999999999999,-324.971,-390.7000000000007,0.04499999999999993,8.0,non-native
0.7255287,0.3322259,0.08,2.5120000000000005,-259.0609999999999,235.70000000000073,0.008000000000000007,2.0,non-native
0.8306700,0.3405790,0.07,1.088000000000001,-105.33900000000006,-92.29999999999927,0.0009999999999998899,-1.0,non-native
0.7042083,0.3192109,0.08,0.2690000000000019,-186.3610000000001,-139.0,-0.05600000000000005,3.0,non-native
0.8403240,0.3693528,0.06,2.5770000000000017,-336.3209999999999,-608.7000000000007,0.01499999999999968,3.0,non-native
0.8033445,0.3501495,0.09,1.1870000000000012,-88.11800000000005,-1265.5,0.020000000000000018,0.0,non-native
0.8021020,0.3542395,0.05,0.8150000000000013,-199.00099999999998,-1088.4000000000015,-0.013000000000000345,2.0,non-native
0.7805270,0.3344561,0.08,1.4200000000000017,-76.40999999999997,-1119.7000000000007,-0.02300000000000013,0.0,non-native
0.8430984,0.3664519,0.07,0.8470000000000013,-240.26099999999997,-1790.4000000000015,0.006999999999999673,2.0,non-native
0.6948691,0.3492354,0.06,1.9299999999999997,-173.461,-1522.7999999999993,0.01200000000000001,1.0,non-native
0.5438643,0.3045637,0.13,-1.158999999999999,-80.71000000000004,-842.6000000000022,0.005999999999999783,3.0,non-native
0.5327217,0.2748231,0.14,3.001999999999999,-244.40100000000007,-600.9000000000015,-0.026000000000000245,3.0,non-native
0.5109916,0.2646220,0.1,2.247,-229.44100000000003,-81.79999999999927,0.008999999999999897,3.0,non-native
0.5345664,0.2649098,0.11,2.341000000000001,-222.481,-779.9000000000015,0.020000000000000018,3.0,non-native
0.5097191,0.2606456,0.15,-1.1900000000000013,-143.048,311.7000000000007,-0.0040000000000000036,1.0,non-native
0.5131012,0.2644480,0.15,0.21499999999999986,-149.52099999999996,65.29999999999927,-0.009000000000000341,1.0,non-native
0.5868358,0.2982002,0.09,3.193999999999999,-55.88199999999995,-121.20000000000073,-0.0040000000000000036,1.0,non-native
0.5150427,0.2559278,0.13,3.1260000000000012,-211.50099999999998,-100.0,-0.03500000000000014,2.0,non-native
0.5274894,0.2792170,0.11,2.1179999999999986,-157.29100000000005,-557.7000000000007,0.020000000000000018,2.0,non-native
0.5853921,0.2908494,0.1,2.0060000000000002,-90.61000000000001,-1187.2999999999993,-0.028000000000000025,0.0,non-native
0.6849149,0.3153313,0.07,0.13400000000000034,-124.21400000000006,-1116.2999999999993,0.052999999999999936,1.0,non-native
0.6198020,0.2950622,0.13,1.3369999999999997,-126.55100000000004,-1171.2000000000007,-0.025000000000000355,4.0,non-native
0.6591225,0.3115290,0.11,0.7940000000000005,-101.30399999999997,-598.7000000000007,0.0009999999999998899,0.0,non-native
0.6460217,0.3042725,0.11,-0.09199999999999875,-99.25300000000004,-1977.6000000000022,0.008000000000000007,1.0,non-native
0.6736457,0.3018164,0.11,-0.15899999999999892,-43.235000000000014,-1705.0,0.006999999999999673,-1.0,non-native
0.6179658,0.3152952,0.09,2.4029999999999987,-45.20799999999997,-855.9000000000015,0.0129999999999999,-2.0,non-native
0.5856288,0.2962937,0.09,3.9800000000000004,-89.74800000000005,-1157.4000000000015,-0.0030000000000001137,-2.0,non-native
0.5136524,0.2473367,0.1,3.3659999999999997,-219.94100000000003,-1742.5,-0.03100000000000014,3.0,non-native
0.5212157,0.2586194,0.09,3.152000000000001,-92.22799999999995,-1019.7000000000007,-0.02200000000000024,2.0,non-native
0.5815126,0.2785861,0.1,1.1559999999999988,-17.403999999999996,-1766.2000000000007,0.004999999999999893,2.0,non-native
0.6518788,0.3066659,0.08,0.4559999999999995,89.94399999999996,-1531.9000000000015,-0.002000000000000224,-2.0,non-native
0.8270180,0.2430729,0.1,-3.247,103.38099999999997,501.2000000000007,0.08299999999999974,0.0,native
0.7616019,0.2542274,0.11,-6.080999999999998,414.527,-635.0999999999985,0.055999999999999606,-7.0,native
0.8448517,0.2809445,0.1,-3.972999999999999,251.9749999999999,794.5,0.06299999999999972,-5.0,native
0.8572760,0.2579022,0.19,-1.8989999999999974,-84.48800000000006,314.40000000000146,0.042999999999999705,-1.0,native
0.8984405,0.2843384,0.14,-4.7989999999999995,231.63099999999997,107.20000000000073,0.05799999999999983,-3.0,native
0.8360868,0.2693033,0.14,-3.4549999999999983,143.74799999999993,93.60000000000218,0.06099999999999994,-1.0,native
0.8714983,0.2604564,0.17,-1.8269999999999982,-92.62300000000005,-92.19999999999709,0.03699999999999992,3.0,native
0.6469058,0.2387781,0.17,-3.8149999999999977,93.64299999999992,-165.6999999999971,0.03299999999999992,-1.0,native
0.8601498,0.2726671,0.18,-6.572999999999999,292.73199999999997,-111.59999999999854,0.06599999999999984,-5.0,native
0.7994362,0.2532226,0.17,-4.533999999999999,131.91899999999998,336.5,-0.006000000000000227,-2.0,native
0.7197657,0.2368414,0.14,-3.067999999999998,201.1769999999999,263.2000000000007,-0.052000000000000046,-4.0,native
0.7348022,0.2318592,0.18,-3.9939999999999998,133.3739999999999,848.1000000000022,-0.01200000000000001,0.0,native
0.8181563,0.2522686,0.13,-4.055999999999997,94.68200000000002,51.60000000000218,0.0519999999999996,1.0,native
0.8226477,0.2854587,0.15,-3.7689999999999984,50.16899999999998,97.10000000000218,-0.002000000000000224,1.0,native
0.7811371,0.2380332,0.18,-5.200999999999997,97.63099999999997,-160.0,0.028999999999999915,0.0,native
0.7553662,0.2538038,0.14,-4.732999999999997,156.07499999999993,-11.899999999997817,0.042999999999999705,-1.0,native
0.7122688,0.2640665,0.15,-3.4689999999999976,89.46499999999992,433.5,0.04999999999999982,-2.0,native
0.6925476,0.2745689,0.13,-3.382999999999999,58.105999999999995,390.3000000000029,0.09199999999999964,2.0,native
0.8448929,0.2978474,0.14,-4.2429999999999986,249.58100000000002,-26.19999999999709,0.06599999999999984,-4.0,native
0.9006910,0.3026944,0.14,-5.922999999999998,278.827,258.40000000000146,0.05099999999999971,-5.0,native
0.8475530,0.2926050,0.1,-6.192999999999998,239.13,310.90000000000146,0.06999999999999984,-3.0,native
0.7105740,0.3141678,0.05,-3.7849999999999966,485.32199999999995,-1219.0999999999985,0.1599999999999997,-9.0,native
0.6726232,0.3072455,0.04,-4.498999999999999,513.217,-1466.0999999999985,0.07399999999999984,-8.0,native
0.7877114,0.3378575,0.05,-3.415999999999997,503.277,-70.69999999999709,0.1499999999999999,-8.0,native
0.7888331,0.3557639,0.03,-2.4689999999999976,550.087,-997.0,0.15300000000000002,-10.0,native
0.9287085,0.3514092,0.02,0.22900000000000276,414.67799999999994,-684.7999999999993,0.17399999999999993,-8.0,native
0.9456062,0.3553513,0.04,0.8010000000000019,381.37399999999997,-670.3999999999978,0.04899999999999993,-9.0,native
0.8926430,0.3463483,0.07,3.1350000000000016,320.197,276.1000000000022,0.04899999999999993,-4.0,native
0.8679962,0.3550377,0.07,2.2950000000000017,250.94299999999998,-166.1999999999971,0.02699999999999969,-3.0,native
0.8744544,0.3494110,0.05,2.7300000000000004,313.38699999999994,-440.7999999999993,0.03799999999999981,-3.0,native
0.9358882,0.3545863,0.07,2.1040000000000028,286.94499999999994,-486.0,0.05099999999999971,-4.0,native
0.8524445,0.3414314,0.06,3.2590000000000003,346.39699999999993,-387.5,0.029999999999999805,-8.0,native
0.8578035,0.3430580,0.06,2.6240000000000023,277.221,-393.5,0.043999999999999595,-5.0,native
0.8595515,0.3524226,0.06,1.0820000000000007,305.6619999999999,-1065.3999999999978,0.04699999999999971,-7.0,native
0.8962794,0.3482226,0.08,4.123000000000001,285.28099999999995,-907.3999999999978,0.02699999999999969,-5.0,native
0.8425956,0.3381974,0.07,4.198,226.08299999999997,-314.2999999999993,0.017999999999999794,-5.0,native
0.8972555,0.3480024,0.06,2.469000000000001,304.611,-297.09999999999854,0.029999999999999805,-9.0,native
0.9126089,0.3480285,0.07,1.764000000000003,318.3879999999999,-75.39999999999782,0.07299999999999995,-6.0,native
0.9323439,0.3545191,0.07,2.439,321.5659999999999,-826.2999999999993,0.04999999999999982,-7.0,native
0.9100290,0.3442331,0.09,2.107000000000003,316.7819999999999,-652.5,0.07299999999999995,-9.0,native
0.9760128,0.3480332,0.07,3.551000000000002,356.65,83.30000000000291,0.06499999999999995,-9.0,native
0.9445588,0.3734714,0.07,1.0900000000000034,329.6479999999999,-734.8999999999978,0.05899999999999972,-7.0,native
0.8003730,0.3457090,0.05,-5.207000000000001,526.767,-412.7000000000007,0.2200000000000002,-6.0,non-native
0.7915306,0.3379453,0.08,-4.204000000000001,433.87,249.79999999999927,0.2250000000000001,-3.0,non-native
0.8787560,0.3984324,0.07,-4.895000000000001,507.437,31.700000000000728,0.17800000000000038,-5.0,non-native
0.8269467,0.3818742,0.09,-3.8500000000000014,586.107,-487.0,0.26800000000000024,-8.0,non-native
0.8223276,0.3964785,0.03,-6.598000000000001,523.9590000000001,-273.59999999999854,0.3400000000000003,-6.0,non-native
1.0257164,0.4484584,0.06,-4.6480000000000015,444.632,-52.099999999998545,0.28700000000000037,-4.0,non-native
0.9566047,0.4187424,0.07,-5.407,536.912,-206.59999999999854,0.3160000000000003,-5.0,non-native
0.9646103,0.3774508,0.07,-5.6640000000000015,502.004,-448.09999999999854,0.367,-4.0,non-native
0.9972475,0.4653227,0.06,-7.790000000000001,588.365,-43.79999999999927,0.4830000000000001,-5.0,non-native
0.7702022,0.3855820,0.1,-5.144,575.867,199.5,0.3370000000000002,-7.0,non-native
0.7947211,0.3613001,0.05,-7.428000000000001,576.443,-400.2000000000007,0.3440000000000003,-6.0,non-native
0.7680292,0.3667026,0.04,-8.779,610.427,-823.2000000000007,0.379,-7.0,non-native
0.8054612,0.3390150,0.05,-6.074,750.383,-608.0,0.3520000000000003,-10.0,non-native
0.9566340,0.3996393,0.03,-6.001000000000001,673.0070000000001,121.70000000000073,0.3650000000000002,-8.0,non-native
0.9441025,0.3994235,0.03,-7.110000000000001,655.512,-1052.5,0.3440000000000003,-8.0,non-native
0.8772111,0.3451447,0.08,-4.984,589.304,-1161.4000000000015,0.34299999999999997,-7.0,non-native
0.6203781,0.3269578,0.04,-6.067,551.252,-648.7999999999993,0.3650000000000002,-6.0,non-native
0.8092516,0.3879723,0.04,-5.256,579.0609999999999,-1208.2000000000007,0.38400000000000034,-7.0,non-native
0.8592812,0.4187418,0.03,-5.282,498.11,-128.70000000000073,0.359,-6.0,non-native
0.8213809,0.4084474,0.07,-5.695,468.579,-77.40000000000146,0.34299999999999997,-7.0,non-native
0.9648582,0.4404712,0.09,-5.878,552.348,-49.099999999998545,0.43199999999999994,-7.0,non-native
0.9493356,0.4891379,0.08,-3.4480000000000004,492.036,389.59999999999854,0.4450000000000003,-5.0,non-native
1.0867568,0.5131062,0.04,-5.08,677.409,-156.5,0.5609999999999999,-10.0,non-native
0.9688067,0.5097601,0.06,-1.7830000000000013,543.7090000000001,29.5,0.4570000000000003,-7.0,non-native
0.8985123,0.4884420,0.05,-2.8260000000000005,648.451,-365.2999999999993,0.40800000000000036,-9.0,non-native
1.0623099,0.5313559,0.04,-1.809000000000001,580.702,-212.59999999999854,0.41100000000000003,-8.0,non-native
0.9495415,0.4904439,0.05,-3.1580000000000013,608.797,-507.2999999999993,0.42300000000000004,-7.0,non-native
0.9071231,0.5112717,0.03,-3.365000000000002,687.221,389.40000000000146,0.44799999999999995,-10.0,non-native
0.9216620,0.5271491,0.04,-2.2040000000000006,594.5450000000001,194.20000000000073,0.40600000000000014,-7.0,non-native
0.8833200,0.4905632,0.05,-2.190999999999999,423.612,569.0999999999985,0.42700000000000005,-6.0,non-native
1.0044223,0.5027039,0.05,-3.9190000000000005,516.302,982.5,0.45599999999999996,-7.0,non-native
1.0186124,0.5261638,0.05,-4.454000000000001,612.236,-9.700000000000728,0.4890000000000003,-7.0,non-native
0.8536674,0.4914761,0.06,-2.431000000000001,604.7470000000001,-622.9000000000015,0.41700000000000026,-9.0,non-native
0.8299773,0.4941588,0.05,-5.392000000000001,738.552,-762.0999999999985,0.4330000000000003,-10.0,non-native
1.3547485,0.6214956,0.06,-2.558,553.114,-403.59999999999854,0.5310000000000001,-9.0,non-native
1.1312015,0.5590348,0.04,-5.081000000000001,708.234,-1048.4000000000015,0.552,-9.0,non-native
0.8467276,0.4525065,0.05,-2.141000000000002,598.358,-1241.7000000000007,0.43800000000000017,-7.0,non-native
0.9282611,0.4698542,0.04,-1.4879999999999995,394.62199999999996,-180.20000000000073,0.41600000000000037,-3.0,non-native
0.8786401,0.4643162,0.06,-2.0390000000000015,338.91099999999994,787.0,0.33499999999999996,-3.0,non-native
0.7220359,0.4504247,0.07,-3.971,398.25199999999995,193.79999999999927,0.33899999999999997,-5.0,non-native
0.6857336,0.4170258,0.08,-1.9200000000000017,398.14099999999996,-55.20000000000073,0.28200000000000003,-7.0,non-native
0.5516147,0.4163104,0.01,-3.0820000000000007,447.337,378.7999999999993,0.2330000000000001,-5.0,non-native
0.5579430,0.2199893,0.16,-5.189,180.82400000000007,-364.7000000000007,0.006000000000000227,-7.0,native
0.5498699,0.1964335,0.17,-4.638999999999999,306.43500000000006,-1093.5,0.04800000000000004,-7.0,native
0.6204708,0.1854590,0.19,-4.032,153.61200000000008,-666.7999999999993,-0.01200000000000001,-4.0,native
0.7166268,0.2177157,0.17,-5.343999999999999,262.08500000000004,-959.2000000000007,0.002000000000000224,-7.0,native
0.5996273,0.1938225,0.19,-3.7059999999999995,160.04399999999998,-103.90000000000146,0.008000000000000007,-4.0,native
0.6737522,0.2100884,0.2,-4.448999999999998,233.24,-102.90000000000146,-0.028999999999999915,-5.0,native
0.6986942,0.2256364,0.17,-4.9609999999999985,155.485,-319.7999999999993,0.038000000000000256,-4.0,native
0.7361906,0.2406187,0.15,-4.709,125.21699999999998,-98.40000000000146,0.06200000000000028,-5.0,native
0.5536571,0.1971615,0.15,-6.525,400.49300000000005,-322.2999999999993,0.08700000000000019,-10.0,native
0.7294248,0.2861166,0.23,-4.260999999999999,370.65000000000003,-1544.0,0.12300000000000022,-9.0,native
0.6026459,0.2498446,0.17,-5.036999999999999,307.20400000000006,-1088.5999999999985,0.02200000000000024,-7.0,native
0.7094016,0.2781304,0.15,-5.895999999999999,401.50700000000006,57.5,0.07000000000000028,-6.0,native
0.8807207,0.3554561,0.15,-5.4399999999999995,429.07200000000006,-699.7000000000007,0.16900000000000004,-10.0,native
0.7615548,0.2600376,0.17,-7.042999999999999,393.903,-1430.2000000000007,0.08300000000000018,-8.0,native
0.8304958,0.3173411,0.11,-5.6370000000000005,371.84700000000004,-292.7000000000007,0.010000000000000231,-8.0,native
0.8265823,0.3048109,0.15,-5.16,309.23900000000003,-606.9000000000015,0.10400000000000009,-5.0,native
0.7691426,0.2718666,0.14,-6.594999999999999,369.59200000000004,-999.2000000000007,0.052000000000000046,-9.0,native
0.9034799,0.3396103,0.14,-5.474,426.92400000000004,-1197.7999999999993,0.08000000000000007,-9.0,native
0.6904870,0.2711201,0.1,-7.491999999999999,505.65200000000004,-1151.4000000000015,0.02400000000000002,-10.0,native
0.6683213,0.2921813,0.19,-3.0,175.95500000000004,301.2999999999993,-0.017999999999999794,-6.0,native
0.7378041,0.3004742,0.18,-5.626999999999999,320.37,632.2999999999993,0.007000000000000117,-7.0,native
0.7944929,0.3196986,0.1,-6.327,405.27400000000006,-1904.2999999999993,0.11100000000000021,-7.0,native
0.7844390,0.3067865,0.09,-6.129999999999999,387.79600000000005,-1664.0999999999985,0.10600000000000032,-9.0,native
0.7573266,0.3148888,0.1,-5.895,407.216,-1711.4000000000015,0.07800000000000029,-10.0,native
0.8617936,0.3384125,0.1,-5.603,312.58400000000006,-906.5999999999985,0.15400000000000036,-6.0,native
0.7417471,0.3152274,0.15,-5.724,276.25,-2271.0999999999985,0.10600000000000032,-8.0,native
0.7090162,0.2746246,0.11,-4.931999999999999,498.52900000000005,-1740.0,0.14100000000000001,-12.0,native
0.6843687,0.2897979,0.14,-6.102,514.3040000000001,-2718.7000000000007,0.09600000000000009,-10.0,native
0.6690786,0.2765087,0.12,-2.626999999999999,248.53200000000004,-2260.7000000000007,0.03400000000000025,-8.0,native
0.7165879,0.2682478,0.08,-3.968,276.842,-1719.5999999999985,0.02900000000000036,-9.0,native
0.7702208,0.2892060,0.11,-5.288,257.519,-1237.7000000000007,0.0050000000000003375,-6.0,native
0.8253239,0.2924711,0.12,-3.5549999999999997,24.637000000000057,-153.29999999999927,0.020000000000000018,-5.0,native
0.6624017,0.2467581,0.14,-3.5650000000000013,192.71500000000003,366.7999999999993,0.018000000000000238,-8.0,native
0.9066995,0.3158678,0.14,-5.5329999999999995,419.24500000000006,-1644.0999999999985,0.06499999999999995,-10.0,native
0.7877733,0.3100279,0.1,-4.137999999999998,300.433,39.70000000000073,0.03200000000000003,-9.0,native
0.7896301,0.3055721,0.11,-3.189,179.9770000000001,-167.70000000000073,0.06600000000000028,-8.0,native
0.6471918,0.2631235,0.1,-3.1409999999999982,228.34500000000003,-748.2999999999993,0.050000000000000266,-7.0,native
0.7515886,0.2722420,0.16,-2.9639999999999986,108.85800000000006,-206.29999999999927,0.04200000000000026,-4.0,native
0.8293493,0.3019672,0.15,-2.469999999999999,167.68200000000002,-587.9000000000015,-0.03600000000000003,-7.0,native
0.7735467,0.2891569,0.14,-4.192999999999998,185.34000000000003,-555.5,0.010000000000000231,-7.0,native
0.7271565,0.2409753,0.13,-4.643000000000001,390.65500000000003,-1139.7999999999993,0.06499999999999995,-11.0,native
0.8312954,0.2665036,0.15,-4.916,382.038,-821.0,0.03400000000000025,-9.0,native
1.1644756,0.6213141,0.01,-15.467,332.48299999999995,-1013.7999999999993,0.6839999999999997,-8.0,non-native
1.6219238,0.8221006,0.0,-15.751,455.04099999999994,-890.7999999999993,0.9910000000000001,-8.0,non-native
1.7984190,0.8301628,0.0,-16.085,469.01699999999994,-593.0,1.089,-8.0,non-native
2.0946155,0.8925866,0.0,-18.331,474.167,-1003.0,1.254,-8.0,non-native
2.6799026,1.0247016,0.0,-16.668,475.17799999999994,-1380.4000000000015,1.391,-8.0,non-native
2.4609892,0.9296449,0.0,-19.648,510.57399999999996,-831.7999999999993,1.1589999999999998,-8.0,non-native
3.6647885,1.3736919,0.01,-19.265,605.0609999999999,-1226.7000000000007,1.5979999999999999,-9.0,non-native
3.3914037,1.2877300,0.05,-18.814,522.794,-366.6000000000022,1.4609999999999999,-7.0,non-native
3.6945419,1.4604654,0.03,-17.094,521.626,-1331.7999999999993,1.475,-7.0,non-native
3.5893555,1.3627167,0.04,-16.726,474.42999999999995,-1591.9000000000015,1.283,-6.0,non-native
3.2392442,1.2588245,0.04,-18.948999999999998,478.59999999999997,-1150.2000000000007,1.3039999999999998,-7.0,non-native
3.4572415,1.3951634,0.04,-18.223,530.145,-285.2000000000007,1.315,-7.0,non-native
3.8138061,1.4915684,0.03,-20.858,567.794,-1058.0,1.124,-8.0,non-native
4.0156589,1.5315039,0.03,-15.99,185.476,60.5,1.1680000000000001,-2.0,non-native
4.6222181,1.8864863,0.0,-21.619,714.1339999999999,-1193.1000000000022,1.5350000000000001,-10.0,non-native
4.5137239,1.8560487,0.04,-20.734,578.8149999999999,-1529.5,1.299,-6.0,non-native
4.4586568,1.9020283,0.04,-18.877,546.785,-1330.2999999999993,1.3289999999999997,-8.0,non-native
3.9623456,1.6139216,0.03,-20.881,574.338,-518.7999999999993,1.206,-7.0,non-native
3.9558671,1.5728350,0.04,-20.561,515.837,-965.9000000000015,1.1789999999999998,-8.0,non-native
4.1394944,1.7380353,0.03,-19.872,544.8589999999999,-1004.7999999999993,1.1440000000000001,-8.0,non-native
4.4329700,1.9214294,0.03,-17.647,384.3179999999999,-9.700000000000728,0.9809999999999999,-7.0,non-native
0.6237127,0.3376889,0.04,-6.516000000000002,162.8649999999999,106.79999999999927,0.06999999999999984,-4.0,non-native
0.6089420,0.3267338,0.04,-5.821999999999999,201.85699999999997,-334.0,-0.016999999999999904,-5.0,non-native
0.6738243,0.3305233,0.07,-3.2459999999999987,166.46799999999996,-288.6000000000022,0.008000000000000007,-5.0,non-native
0.6022108,0.2935788,0.05,-6.367000000000001,181.664,-682.6000000000022,0.07099999999999973,-4.0,non-native
0.7896696,0.3230825,0.06,-4.07,138.053,-732.1000000000022,-0.0040000000000000036,-5.0,non-native
0.8465150,0.3281845,0.06,-5.783000000000001,95.24799999999993,-226.79999999999927,0.06999999999999984,-4.0,non-native
0.8640438,0.2891876,0.07,-4.256,167.14,-417.7999999999993,0.08199999999999985,-3.0,non-native
0.7664231,0.3080303,0.04,-7.2059999999999995,136.28099999999995,-127.60000000000218,0.08800000000000008,-4.0,non-native
0.7935037,0.2984333,0.07,-4.559000000000001,96.05499999999995,-391.90000000000146,0.07699999999999996,-3.0,non-native
0.8082009,0.3305678,0.08,-5.582000000000001,49.15999999999997,99.59999999999854,0.08599999999999985,-2.0,non-native
0.6971064,0.2642272,0.07,-2.9140000000000015,-145.71900000000005,96.29999999999927,0.06199999999999983,1.0,non-native
0.8411226,0.3258534,0.03,-4.603999999999999,-54.14700000000005,-247.5,0.08699999999999974,-2.0,non-native
0.8115647,0.3634377,0.03,-9.113,87.45999999999992,-56.10000000000218,0.14000000000000012,-4.0,non-native
0.7587305,0.3317952,0.04,-6.556000000000001,180.81799999999998,-372.90000000000146,0.1379999999999999,-4.0,non-native
0.6992471,0.2882064,0.04,-4.239999999999998,93.51799999999992,-286.2999999999993,0.04800000000000004,-2.0,non-native
0.7405901,0.2943693,0.06,-7.401,145.28099999999995,-490.7999999999993,0.09600000000000009,-3.0,non-native
0.7540464,0.3023939,0.03,-4.693000000000001,93.61599999999999,-636.7000000000007,0.05600000000000005,-2.0,non-native
