rmsd_l,rmsd_i,fnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.9391107,0.3161227,0.09,-1.9609999999999985,53.09399999999994,663.1000000000022,0.11299999999999999,-2.0,native
0.9885800,0.3330114,0.07,-4.164999999999999,153.00900000000001,1078.4000000000015,0.11699999999999999,1.0,native
0.9194542,0.3182364,0.09,-1.921999999999997,53.98199999999997,800.7000000000007,0.07999999999999963,0.0,native
0.8899022,0.3558166,0.08,-4.239999999999998,122.77199999999993,688.9000000000015,0.11099999999999977,-1.0,native
0.9535990,0.3457308,0.05,-2.914999999999999,193.86599999999999,377.90000000000146,0.08499999999999996,-1.0,native
1.0382792,0.3544439,0.05,-3.257999999999999,112.64099999999996,169.70000000000073,0.12299999999999978,0.0,native
1.0745726,0.3593206,0.08,-1.9659999999999975,65.0279999999999,-568.1999999999971,0.06299999999999972,1.0,native
0.9341814,0.3081045,0.07,-3.5519999999999996,196.10199999999998,-20.599999999998545,0.020999999999999908,-3.0,native
0.9671462,0.3053970,0.07,-2.8249999999999993,162.66499999999996,206.70000000000073,0.03999999999999959,-2.0,native
1.0193993,0.2897544,0.08,-3.572999999999997,131.66899999999998,283.3000000000029,0.0129999999999999,0.0,native
1.0106419,0.3284613,0.06,-2.1099999999999994,37.375999999999976,308.1000000000022,0.0019999999999997797,0.0,native
0.8871762,0.3171529,0.09,-4.727999999999998,307.2629999999999,-393.8999999999978,0.10599999999999987,-4.0,native
1.0753806,0.3154446,0.07,-2.350999999999999,157.803,17.900000000001455,0.0519999999999996,-5.0,native
1.0179876,0.3761290,0.06,-3.4229999999999983,439.681,-1.8999999999978172,0.15700000000000003,-9.0,native
0.9451572,0.3745805,0.04,-1.9469999999999992,369.941,-226.5,0.11999999999999966,-6.0,native
0.9557294,0.3402943,0.03,-2.822999999999997,440.32899999999995,-63.19999999999709,0.10199999999999987,-9.0,native
0.8617205,0.3286956,0.05,-0.7479999999999976,188.83899999999994,899.6000000000022,0.06299999999999972,-5.0,native
0.8122423,0.3147849,0.04,0.365000000000002,237.84299999999996,291.40000000000146,0.04499999999999993,-3.0,native
0.9651696,0.3350306,0.05,2.4150000000000027,184.37900000000002,-62.79999999999927,0.0389999999999997,-5.0,native
0.9268627,0.3276528,0.06,0.33500000000000085,210.28599999999994,194.90000000000146,0.008999999999999897,-5.0,native
0.8294702,0.3103566,0.05,2.993000000000002,242.45600000000002,-623.8999999999978,0.020000000000000018,-6.0,native
0.8445091,0.3348182,0.05,2.6670000000000016,190.51299999999992,309.6000000000022,0.03600000000000003,-3.0,native
0.8782787,0.3381252,0.03,0.08000000000000185,290.06399999999996,-526.5999999999985,0.07199999999999962,-4.0,native
0.8819693,0.2976707,0.03,-0.006999999999997897,242.10699999999997,492.0,0.08099999999999996,-6.0,native
0.7463595,0.2939934,0.05,2.0650000000000013,392.43999999999994,-15.19999999999709,0.03600000000000003,-7.0,native
0.8186221,0.3016472,0.06,-0.4629999999999974,406.96999999999997,542.3000000000029,0.06899999999999995,-8.0,native
0.8103222,0.2963044,0.03,-2.072999999999997,383.38599999999997,-21.69999999999709,0.11299999999999999,-6.0,native
0.8968418,0.3171231,0.02,-0.07099999999999795,387.878,75.90000000000146,0.05999999999999961,-6.0,native
0.8572947,0.3359220,0.03,-0.3089999999999975,315.71799999999996,-263.3999999999978,0.06199999999999983,-7.0,native
0.7381567,0.3152536,0.05,0.05600000000000094,415.42499999999995,81.10000000000218,0.10399999999999965,-7.0,native
0.7075501,0.2838922,0.04,-3.475999999999999,461.61299999999994,-110.39999999999782,0.09599999999999964,-9.0,native
0.7130710,0.2723225,0.05,2.468,299.15599999999995,-238.79999999999927,0.054999999999999716,-4.0,native
0.8403850,0.3227102,0.04,-0.14499999999999957,275.93499999999995,-31.5,0.054999999999999716,-7.0,native
0.7976290,0.3060901,0.05,-0.6179999999999986,360.174,-369.3999999999978,0.07699999999999996,-7.0,native
0.9044468,0.4664193,0.03,-6.988000000000001,515.81,678.5999999999985,0.4730000000000003,-3.0,non-native
0.8993268,0.4262221,0.05,-9.068000000000001,590.081,156.0,0.5230000000000001,-5.0,non-native
0.8805106,0.4045126,0.05,-6.65,501.831,465.90000000000146,0.383,-6.0,non-native
0.7750725,0.3789373,0.1,-4.422000000000001,489.965,21.400000000001455,0.3330000000000002,-6.0,non-native
0.9426962,0.4253111,0.07,-5.932,467.657,532.5999999999985,0.38800000000000034,-5.0,non-native
