rmsd_l,rmsd_i,dfnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.5308815,0.2099006,0.3,-1.0009999999999994,129.75800000000004,-142.59999999999854,-0.10899999999999999,-2.0,non-native
0.5665033,0.2288661,0.26,-0.30599999999999916,186.466,-1125.0999999999985,-0.11699999999999999,-3.0,non-native
0.4162813,0.1773208,0.18,-1.266,246.538,-1993.9000000000015,-0.019999999999999574,-3.0,non-native
0.3996046,0.1913852,0.21,0.13700000000000045,156.74699999999996,-1769.199999999997,-0.11499999999999977,-5.0,non-native
0.4020129,0.1856189,0.23,-1.1630000000000003,261.23400000000004,-2772.0999999999985,-0.0389999999999997,-4.0,non-native
0.4822160,0.2095461,0.23,-0.9079999999999995,208.462,-727.1999999999971,-0.10299999999999976,-1.0,non-native
0.4537854,0.2028329,0.18,-0.09100000000000108,218.28999999999996,-1861.699999999997,-0.08999999999999986,-3.0,non-native
0.5203509,0.2436093,0.17,-0.702,208.65800000000002,-662.0,-0.07999999999999963,-2.0,non-native
0.2363683,0.1886215,0.5,-2.1549999999999994,137.75400000000002,-1532.2999999999956,0.10600000000000032,-1.0,non-native
0.2666173,0.1900881,0.32,-3.442,293.322,-2863.199999999997,0.16300000000000026,-3.0,non-native
0.2373896,0.1746347,0.25,-1.4879999999999995,377.363,-2579.9000000000015,0.11100000000000021,-5.0,non-native
0.3557549,0.1947710,0.25,-0.8849999999999998,328.13800000000003,-2958.9000000000015,0.05600000000000005,-4.0,non-native
0.3437431,0.2087405,0.28,-2.8070000000000004,256.07399999999996,-2475.0999999999985,0.02300000000000013,-1.0,non-native
0.4052545,0.2308341,0.37,-1.6180000000000003,212.289,-2101.199999999997,-0.030999999999999694,-1.0,non-native
0.3196327,0.1981770,0.21,-3.3889999999999993,424.478,-2285.0,0.0810000000000004,-5.0,non-native
0.2994492,0.2248909,0.24,-2.9879999999999995,380.263,-3298.5,0.08900000000000041,-5.0,non-native
0.3225378,0.1813233,0.2,-1.9629999999999992,393.205,-2224.7999999999956,0.08000000000000007,-5.0,non-native
0.2863981,0.2095720,0.17,-2.3659999999999997,320.91700000000003,-1678.0999999999985,0.12100000000000044,-5.0,non-native
0.3067273,0.2347908,0.19,-2.689,356.473,-1497.0999999999985,0.14700000000000024,-3.0,non-native
0.2992868,0.2819541,0.17,-2.1159999999999997,412.793,-2569.0,0.08900000000000041,-5.0,non-native
0.2838549,0.2230611,0.21,-1.4019999999999992,300.722,-1828.199999999997,0.04500000000000037,-3.0,non-native
0.3503966,0.2240049,0.19,-0.48600000000000065,212.66700000000003,-2496.7999999999956,0.0030000000000001137,-3.0,non-native
0.2906882,0.2215232,0.13,-2.6820000000000004,383.51,-2345.7999999999956,0.125,-4.0,non-native
0.3597178,0.2503808,0.19,-2.1630000000000003,380.91499999999996,-2151.4000000000015,0.04100000000000037,-5.0,non-native
0.5051095,0.2530285,0.16,-2.9640000000000004,363.393,-1214.5999999999985,0.0030000000000001137,-4.0,non-native
0.4262393,0.2764381,0.2,-2.8100000000000005,354.73199999999997,-2412.0,0.014000000000000234,-3.0,non-native
0.4478625,0.2593456,0.17,-0.7880000000000003,342.645,-2345.7999999999956,-0.008999999999999897,-4.0,non-native
0.4808415,0.2263423,0.19,-3.4130000000000003,316.26599999999996,-2353.7999999999956,0.07200000000000006,-5.0,non-native
0.3472920,0.2308184,0.17,-1.8919999999999995,331.46999999999997,-2053.7999999999956,0.039000000000000146,-6.0,non-native
0.2490430,0.1612171,0.35,-0.10800000000000054,-127.07600000000002,-761.5,-0.03500000000000014,2.0,native
0.2857993,0.1689517,0.4,-0.16500000000000092,21.645999999999958,-2103.5999999999985,-0.02900000000000036,0.0,native
0.3149005,0.1790674,0.31,-0.4820000000000011,-61.95500000000004,-830.9000000000015,-0.04900000000000038,0.0,native
0.2548743,0.1510846,0.29,0.44200000000000017,-71.26499999999999,-1039.2999999999956,0.008000000000000007,1.0,native
0.4155760,0.1737397,0.4,0.3219999999999992,-96.02300000000002,-297.29999999999563,-0.017000000000000348,2.0,native
0.4827785,0.2040620,0.39,1.0389999999999997,-150.986,-760.1999999999971,-0.03200000000000003,3.0,native
0.2971300,0.1677019,0.32,1.6309999999999985,-128.293,-2178.199999999997,-0.125,1.0,native
0.2768345,0.1729151,0.34,0.5459999999999994,-132.29600000000005,-1761.699999999997,-0.09300000000000042,1.0,native
0.2601188,0.1424853,0.33,1.952,12.466999999999985,-1672.5999999999985,-0.1030000000000002,1.0,native
0.2713875,0.1592558,0.26,-0.5020000000000007,-47.249000000000024,-816.5999999999985,-0.0690000000000004,1.0,native
0.2259781,0.1495235,0.23,-0.0940000000000012,43.452999999999975,-1591.5999999999985,-0.05500000000000016,0.0,native
0.3607903,0.1805985,0.33,-0.7990000000000013,31.261999999999944,-2237.199999999997,0.004999999999999893,0.0,native
0.5157160,0.2083724,0.25,-1.4969999999999999,23.234000000000037,-867.9000000000015,0.06099999999999994,0.0,native
0.3089240,0.2180211,0.22,-0.1930000000000014,-20.131999999999948,-1047.4000000000015,-0.028000000000000025,1.0,native
0.3520769,0.1798385,0.31,0.7009999999999987,-155.28200000000004,-393.79999999999563,-0.07600000000000007,2.0,native
0.4540609,0.2120521,0.23,-0.511000000000001,30.587999999999965,-1476.4000000000015,0.0029999999999996696,0.0,native
0.5617906,0.2189312,0.27,-1.2070000000000007,-7.578999999999951,-1647.2999999999956,0.07999999999999963,1.0,native
0.4323787,0.2241570,0.28,0.14700000000000024,-20.000999999999976,-583.6999999999971,0.011999999999999567,0.0,native
0.3656148,0.2163113,0.31,-0.6630000000000003,-60.97900000000004,-2328.199999999997,0.01599999999999957,1.0,native
0.3583713,0.2142978,0.23,0.6979999999999986,2.812999999999988,-1864.199999999997,0.03599999999999959,1.0,native
0.2935696,0.2143545,0.26,0.24899999999999878,10.33299999999997,-1047.699999999997,-0.06200000000000028,-1.0,native
0.4133579,0.2240377,0.27,-1.1620000000000008,89.26799999999997,-214.09999999999854,0.08599999999999985,-3.0,native
0.6179672,0.2272738,0.19,-3.444000000000001,195.15499999999997,-1841.199999999997,0.10199999999999987,-3.0,native
0.5352570,0.2437366,0.19,-1.854000000000001,247.71800000000002,-2044.199999999997,0.0479999999999996,-3.0,native
0.5078662,0.2791191,0.14,-2.49,130.207,-1117.7999999999956,0.10999999999999988,-2.0,native
0.5007681,0.2513740,0.25,-0.625,-37.077,-1605.4000000000015,0.11999999999999966,1.0,native
0.4148544,0.2663150,0.24,-0.3310000000000013,-20.121999999999957,-2275.5999999999985,0.09099999999999975,1.0,native
0.4347818,0.2652571,0.29,-0.26900000000000013,-71.39800000000002,-976.1999999999971,0.07499999999999973,0.0,native
0.3408057,0.2450263,0.29,-0.18400000000000105,35.92100000000005,-847.7999999999956,-0.06800000000000006,-1.0,native
0.4864533,0.2621596,0.28,-2.2620000000000005,24.240999999999985,-1817.5,0.07299999999999995,0.0,native
0.3511826,0.2427855,0.25,-0.5080000000000009,-206.034,102.59999999999854,0.01399999999999979,3.0,native
0.3749042,0.2305355,0.23,-1.2190000000000012,-135.52999999999997,-1608.4000000000015,0.041999999999999815,1.0,native
0.3469811,0.2508499,0.31,0.6589999999999989,-209.721,-1439.9000000000015,-0.07100000000000017,4.0,native
0.3526925,0.2546652,0.33,1.3409999999999993,-234.66999999999996,-799.0,-0.0040000000000000036,3.0,native
0.4520993,0.2898297,0.23,-1.2250000000000014,-127.33500000000004,-556.2999999999956,0.06699999999999973,1.0,native
0.4665956,0.2828526,0.27,-0.838000000000001,-9.356999999999971,-2343.0999999999985,0.019999999999999574,-1.0,native
0.4559901,0.3003736,0.24,-1.482000000000001,-132.17200000000003,-2568.9000000000015,0.08599999999999985,1.0,native
0.5014684,0.2500427,0.26,-1.9260000000000002,42.29200000000003,-2311.7999999999956,0.1499999999999999,-1.0,native
0.3958956,0.2163614,0.28,0.7889999999999997,-189.914,-1647.9000000000015,-0.01100000000000012,1.0,native
0.4049460,0.2708336,0.18,-0.9890000000000008,-171.66100000000006,-2211.0999999999985,0.009999999999999787,2.0,native
0.3483938,0.2426649,0.29,0.5350000000000001,-139.404,-1960.699999999997,-0.08900000000000041,3.0,native
0.3208793,0.2244015,0.31,-0.4720000000000013,-167.788,-1166.0,-0.020000000000000018,4.0,native
0.4530646,0.1832886,0.49,-0.9150000000000009,-82.83000000000004,-769.5999999999985,-0.07500000000000018,5.0,non-native
0.4327093,0.1766145,0.54,0.9279999999999973,-49.29900000000009,-763.3000000000029,-0.1299999999999999,0.0,non-native
0.5402024,0.1898444,0.38,0.013999999999999346,127.15899999999999,-608.8000000000029,-0.11100000000000021,-2.0,non-native
0.3096372,0.2014398,0.34,-0.7600000000000016,77.70399999999995,-1473.800000000003,-0.052000000000000046,0.0,non-native
0.3892456,0.2011708,0.37,-1.3350000000000009,188.2779999999999,-1033.4000000000015,-0.02300000000000013,-2.0,non-native
0.4832932,0.2121399,0.35,-1.8690000000000015,219.64099999999996,-1415.800000000003,-0.07100000000000017,-1.0,non-native
0.3287739,0.2024140,0.43,-2.0280000000000022,222.38799999999992,-1977.0999999999985,-0.028999999999999915,-2.0,non-native
0.3868642,0.1905099,0.4,-2.455000000000002,313.61699999999996,-2157.0,-0.04300000000000015,-3.0,non-native
0.4923875,0.2580143,0.52,-1.5360000000000014,270.506,-2077.5,-0.07299999999999995,-3.0,non-native
0.4419772,0.2356814,0.39,-2.814000000000002,322.8159999999999,-1904.7000000000044,0.05699999999999994,-4.0,non-native
0.3404828,0.2299588,0.39,-2.240000000000002,325.265,-1863.0,-0.027000000000000135,-4.0,non-native
0.5502648,0.2633624,0.45,-0.9810000000000016,219.567,-1371.2000000000044,-0.08199999999999985,-1.0,non-native
0.3778517,0.2095782,0.34,0.39199999999999946,165.43599999999992,-1052.7000000000044,-0.051000000000000156,-3.0,non-native
0.4036861,0.2094563,0.37,-1.7920000000000016,208.43899999999996,-1876.7000000000044,-0.04800000000000004,-2.0,non-native
0.3271468,0.1997395,0.34,-0.46800000000000175,274.1049999999999,-1108.7000000000044,-0.028000000000000025,-4.0,non-native
0.4084082,0.2012356,0.42,-1.602000000000002,336.27399999999994,-1865.0999999999985,0.0129999999999999,-4.0,non-native
0.3963432,0.2198709,0.28,-3.992000000000001,433.35699999999997,-2541.300000000003,0.07399999999999984,-4.0,non-native
0.4379499,0.2106913,0.35,-1.6260000000000012,137.82499999999993,-2440.0,-0.020000000000000018,0.0,non-native
0.4728812,0.2195744,0.31,-0.8250000000000011,107.16899999999998,-1587.7000000000044,-0.051000000000000156,1.0,non-native
0.4152418,0.2199791,0.31,-0.386000000000001,111.3549999999999,-857.0999999999985,-0.017999999999999794,1.0,non-native
0.4017135,0.2282793,0.33,-2.1880000000000024,311.7049999999999,-1352.5999999999985,0.016999999999999904,-2.0,non-native
0.4296599,0.2230479,0.47,-1.5660000000000007,46.56499999999994,-2075.9000000000015,0.0,-3.0,non-native
0.4636375,0.2000568,0.42,-1.0130000000000017,70.66300000000001,-1861.7000000000044,0.04300000000000015,1.0,non-native
0.3596323,0.2476942,0.27,-2.7390000000000008,214.06399999999996,-2564.5,0.1349999999999998,1.0,non-native
0.3338059,0.2226229,0.28,-2.306000000000001,173.33299999999997,-2324.0999999999985,0.1160000000000001,0.0,non-native
0.2947936,0.2230511,0.33,-2.559000000000001,270.529,-2230.5,0.08199999999999985,-2.0,non-native
0.3223445,0.2292315,0.36,-2.323000000000002,299.65999999999997,-2746.0999999999985,0.08999999999999986,-3.0,non-native
0.3245292,0.2243129,0.28,-3.128000000000002,232.50199999999995,-2556.7000000000044,0.07399999999999984,-2.0,non-native
0.3613069,0.2380985,0.29,-2.689000000000002,272.235,-3431.300000000003,0.019000000000000128,-1.0,non-native
0.3002795,0.1904083,0.31,-3.0740000000000016,334.03499999999997,-1657.0,0.07200000000000006,-3.0,non-native
0.4502097,0.2009831,0.19,-2.9510000000000023,377.53399999999993,-1436.5,0.1160000000000001,-5.0,non-native
0.3091410,0.1942845,0.16,-0.979000000000001,424.35999999999996,-2926.800000000003,-0.020999999999999908,-6.0,non-native
0.5489262,0.2242132,0.22,-2.6090000000000018,436.71899999999994,-2891.0999999999985,0.052000000000000046,-7.0,non-native
0.3870753,0.2358138,0.24,-1.9550000000000018,440.53,-2917.2000000000044,0.020999999999999908,-6.0,non-native
0.3533888,0.2168138,0.22,-1.378000000000002,467.352,-2510.9000000000015,-0.006000000000000227,-6.0,non-native
0.5135298,0.2183522,0.19,-1.1850000000000023,284.37299999999993,-3051.5,-0.008999999999999897,-5.0,non-native
0.2290784,0.1757233,0.17,-1.5470000000000024,251.86599999999999,-1835.0999999999985,-0.02499999999999991,-3.0,non-native
0.2715827,0.2159160,0.17,-2.3100000000000023,373.472,-1835.9000000000015,0.021999999999999797,-4.0,non-native
0.3424473,0.1953696,0.2,-2.2780000000000022,469.21599999999995,-3090.2000000000044,0.01200000000000001,-5.0,non-native
0.4243399,0.2088758,0.16,-1.6390000000000011,425.58799999999997,-2993.0999999999985,-0.020999999999999908,-6.0,non-native
0.3272005,0.2098992,0.21,-2.7840000000000007,466.28799999999995,-2947.5,-0.028000000000000025,-6.0,non-native
0.3944400,0.2086080,0.15,-2.6160000000000014,568.632,-4042.5999999999985,-0.05500000000000016,-7.0,non-native
0.3611973,0.1357207,0.26,-0.009000000000000341,80.07400000000001,-1286.4000000000015,0.03299999999999992,-1.0,native
0.3305029,0.1683715,0.33,1.2850000000000001,60.899,-1555.6000000000058,-0.02300000000000013,-1.0,native
0.4595215,0.1585777,0.44,2.4350000000000005,-182.733,-692.9000000000015,0.08499999999999996,2.0,native
0.5193323,0.1751296,0.4,1.4450000000000003,-183.70499999999998,35.299999999995634,0.06599999999999984,2.0,native
0.5244285,0.1681629,0.31,1.612,17.567999999999984,-2110.0,0.08499999999999996,1.0,native
0.5986419,0.1906195,0.24,0.34500000000000064,38.45100000000002,-1394.0,0.12299999999999978,0.0,native
0.4088621,0.1848862,0.39,0.31400000000000006,-45.786,-1860.6000000000058,0.016000000000000014,1.0,native
0.3709652,0.1855414,0.46,2.6720000000000006,-149.02000000000004,-2195.7000000000044,-0.1080000000000001,2.0,native
0.3797375,0.1687645,0.41,1.564,-104.41500000000002,-1687.6000000000058,-0.015000000000000124,1.0,native
0.3799484,0.1950910,0.43,1.4969999999999999,-74.71499999999997,-3088.5,-0.07699999999999996,2.0,native
0.6500390,0.1871156,0.41,1.0359999999999996,-29.293000000000006,-2946.600000000006,0.07600000000000007,1.0,native
0.4491067,0.1788039,0.44,-0.3810000000000002,39.37099999999998,-2609.7000000000044,0.09099999999999975,0.0,native
0.5705705,0.2221886,0.35,-1.1479999999999997,-86.875,-2869.800000000003,0.17999999999999972,2.0,native
0.3206172,0.1714386,0.46,0.673,43.83800000000002,-2577.0,0.04899999999999993,0.0,native
0.3710380,0.1784914,0.44,1.3170000000000002,-9.856999999999971,-1917.0,-0.006000000000000227,0.0,native
0.4173654,0.2115264,0.46,-0.3769999999999989,-1.961999999999989,-2675.7000000000044,0.09499999999999975,1.0,native
0.5459581,0.2205510,0.45,1.0969999999999995,14.343000000000018,-1060.800000000003,0.15200000000000014,1.0,native
0.5853652,0.2162278,0.36,-0.05599999999999916,123.51400000000001,-1484.2000000000044,0.20299999999999985,0.0,native
0.5098281,0.2628665,0.32,0.19400000000000084,116.882,-2098.600000000006,0.16100000000000003,0.0,native
0.5125772,0.2478774,0.3,-0.45099999999999874,115.92599999999999,-1717.5,0.16000000000000014,-2.0,native
0.5340109,0.2051342,0.44,1.436,-29.891999999999996,-1380.300000000003,0.09299999999999997,0.0,native
0.2726710,0.1636354,0.44,2.0250000000000004,-163.36399999999998,-966.9000000000015,-0.07800000000000029,2.0,native
0.4545296,0.1708186,0.31,-0.09600000000000009,52.62099999999998,-2478.300000000003,-0.028999999999999915,-1.0,native
0.2864532,0.2087068,0.21,1.112,161.32,-1661.300000000003,-0.13200000000000012,-2.0,native
0.4203592,0.2402184,0.37,0.5080000000000009,-100.49700000000001,-941.9000000000015,0.08499999999999996,1.0,native
0.3095587,0.2299883,0.32,-0.3769999999999989,28.204000000000008,-900.2000000000044,-0.008000000000000007,-1.0,native
0.4185436,0.2894939,0.36,-0.18399999999999928,1.9940000000000282,-972.1000000000058,0.01100000000000012,0.0,native
0.2612275,0.2028613,0.49,1.604000000000001,-239.02000000000004,-1678.300000000003,-0.016000000000000014,3.0,native
0.2991425,0.1937789,0.38,0.75,-115.04699999999997,-1774.7000000000044,-0.0009999999999998899,1.0,native
0.3207150,0.2306252,0.39,1.58,56.37099999999998,-1778.5,-0.07000000000000028,0.0,native
0.3539401,0.2505465,0.4,2.2200000000000006,-260.69800000000004,-64.30000000000291,-0.09600000000000009,4.0,native
0.4538819,0.2000728,0.44,2.530000000000001,-163.73099999999994,-2722.100000000006,-0.10199999999999987,2.0,native
0.4721906,0.1963410,0.3,3.0760000000000005,-313.819,-1848.5,-0.10099999999999998,4.0,native
0.6360621,0.2048436,0.27,3.202,-285.99100000000004,-1962.800000000003,-0.15500000000000025,2.0,native
0.5982614,0.2195257,0.23,2.846,-364.60999999999996,-1046.9000000000015,-0.14300000000000024,2.0,native
0.5859495,0.1939468,0.18,1.6310000000000002,-306.12100000000004,-1634.4000000000015,-0.07600000000000007,3.0,native
0.3958009,0.1591618,0.37,4.708000000000002,-207.28799999999995,-2360.0,-0.19799999999999995,2.0,native
0.5194291,0.2015747,0.12,-0.12599999999999945,60.60899999999998,-1402.300000000003,-0.05400000000000027,-1.0,native
0.5035377,0.1911204,0.3,4.420999999999999,-131.57599999999996,-1992.0,-0.20500000000000007,3.0,native
0.2980419,0.1884588,0.36,1.9450000000000003,-107.74700000000001,-1760.5,-0.18100000000000005,2.0,native
0.3636601,0.2155103,0.36,1.5839999999999996,-74.685,-2414.100000000006,-0.11399999999999988,2.0,native
0.3351371,0.1847932,0.29,1.498000000000001,-109.185,-2281.4000000000015,-0.13500000000000023,2.0,native
0.4849918,0.1876177,0.33,-0.10100000000000087,11.322999999999979,-623.3000000000029,0.1379999999999999,4.0,non-native
0.3848918,0.2136180,0.31,-1.998000000000001,231.01999999999998,-1379.0,0.14399999999999968,1.0,non-native
0.5003023,0.2681535,0.26,-2.537000000000001,216.55600000000004,-1460.6000000000058,0.08599999999999985,1.0,non-native
0.5738179,0.2661514,0.23,-2.0389999999999997,242.25400000000002,-760.0,0.07599999999999962,1.0,non-native
0.3583781,0.2238019,0.27,-3.235000000000001,289.59900000000005,-289.6000000000058,0.1339999999999999,-1.0,non-native
0.4341205,0.2351233,0.33,-2.394,219.688,-412.8000000000029,0.054999999999999716,0.0,non-native
0.4003923,0.2002876,0.32,-2.1080000000000005,335.91099999999994,-1532.800000000003,0.03699999999999992,-2.0,non-native
0.4739355,0.2190122,0.26,-1.6630000000000003,370.674,-52.0,0.054999999999999716,-2.0,non-native
0.4004196,0.2047515,0.31,-1.8310000000000013,360.699,-634.1000000000058,0.03599999999999959,-2.0,non-native
0.3487463,0.1935154,0.3,-1.761000000000001,288.64,-347.90000000000146,0.03999999999999959,0.0,non-native
0.3933568,0.1679997,0.28,-1.4879999999999995,374.017,-1851.7000000000044,0.05899999999999972,-2.0,non-native
0.4563083,0.1906520,0.29,-0.9749999999999996,228.356,-888.2000000000044,-0.001000000000000334,1.0,non-native
0.4948006,0.2091145,0.26,-1.697000000000001,407.543,-1043.1000000000058,0.03599999999999959,-2.0,non-native
0.4270800,0.2123721,0.27,-0.8209999999999997,380.315,-1274.5,-0.02100000000000035,-1.0,non-native
0.4962312,0.2191201,0.27,-3.117000000000001,263.442,-1445.4000000000015,0.004999999999999893,1.0,non-native
0.4522468,0.1906293,0.25,-0.14700000000000024,211.80399999999997,-180.20000000000437,-0.007000000000000117,1.0,non-native
0.4967531,0.2104506,0.27,-1.998000000000001,376.20799999999997,-2503.7000000000044,0.054999999999999716,-2.0,non-native
0.4246758,0.2247427,0.25,-1.7390000000000008,390.755,-1526.1000000000058,0.10999999999999988,-2.0,non-native
0.3636360,0.1956026,0.32,-1.388,359.574,-1315.1000000000058,0.03399999999999981,-1.0,non-native
0.3806189,0.1774700,0.27,-1.0990000000000002,371.801,-1059.7000000000044,0.020999999999999908,-2.0,non-native
0.4413678,0.2334554,0.25,-0.30600000000000094,341.61799999999994,-2115.9000000000015,0.06199999999999983,-2.0,non-native
0.5208130,0.1813489,0.44,-2.1479999999999997,171.59199999999998,-1021.3000000000029,0.04999999999999982,-1.0,non-native
0.7827645,0.2474904,0.36,-3.194000000000001,226.75900000000001,-647.5,0.054999999999999716,-3.0,non-native
0.4297478,0.2052373,0.36,-2.099,260.972,-918.9000000000015,0.11799999999999988,-1.0,non-native
0.4290633,0.1531037,0.46,0.028999999999999915,215.90099999999995,-1881.6000000000058,0.11299999999999999,0.0,non-native
0.4277000,0.1672732,0.37,-0.28000000000000114,252.04999999999995,-619.3000000000029,0.053999999999999826,-1.0,non-native
0.5470605,0.2302138,0.41,-2.583,297.65099999999995,-1734.9000000000015,0.05899999999999972,0.0,non-native
0.3747510,0.1986590,0.32,-1.4890000000000008,322.69399999999996,-1878.5,0.09999999999999964,0.0,non-native
0.4988961,0.2115438,0.39,-1.3499999999999996,218.216,-760.2000000000044,0.0,1.0,non-native
0.3692839,0.1671970,0.35,-0.963000000000001,175.947,-559.0,0.029999999999999805,-1.0,non-native
0.4190219,0.2288484,0.41,-2.09,280.96500000000003,-1843.5,0.03200000000000003,-1.0,non-native
