rmsd_l,rmsd_i,dfnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.3202378,0.2263535,0.09,-4.08,464.90999999999997,-3663.0999999999985,0.020000000000000018,-6.0,non-native
0.4666969,0.2678173,0.12,-1.7759999999999998,361.407,-3122.7999999999956,-0.053999999999999826,-3.0,non-native
0.4413912,0.2595179,0.16,-1.3859999999999992,302.994,-2207.0,-0.03599999999999959,-5.0,non-native
0.4368803,0.2477323,0.17,-0.1039999999999992,298.899,-1517.5999999999985,-0.09699999999999998,-3.0,non-native
0.4820234,0.2539946,0.15,-0.24799999999999933,317.24199999999996,-1633.199999999997,-0.10799999999999965,-3.0,non-native
0.4851055,0.2613325,0.17,-1.1039999999999992,248.43899999999996,-2127.7999999999956,-0.09399999999999986,-3.0,non-native
0.6482930,0.2598090,0.15,-0.5139999999999993,261.413,-2889.5999999999985,-0.04699999999999971,-4.0,non-native
0.5504520,0.2709688,0.12,-0.7590000000000003,290.197,-3210.9000000000015,-0.05899999999999972,-3.0,non-native
0.5633595,0.2732353,0.13,0.41100000000000136,242.63699999999994,-3416.0999999999985,-0.1519999999999997,-2.0,non-native
0.5454072,0.2610759,0.15,-0.9949999999999992,256.952,-3479.699999999997,-0.017999999999999794,-3.0,non-native
0.5269608,0.2673708,0.17,-0.3409999999999993,225.149,-3103.2999999999956,-0.08499999999999996,-3.0,non-native
0.4190648,0.2773190,0.18,-1.1660000000000004,249.73900000000003,-3481.199999999997,-0.08599999999999985,-4.0,non-native
0.5785561,0.2682943,0.17,0.6419999999999995,210.639,-1840.199999999997,-0.11999999999999966,-2.0,non-native
0.6174055,0.2653421,0.13,0.40500000000000114,223.56999999999994,-2819.5,-0.09799999999999986,-2.0,non-native
0.5727202,0.2675225,0.15,-2.177999999999999,308.307,-3733.7999999999956,-0.07199999999999962,-4.0,non-native
0.4579895,0.2839830,0.13,-0.9329999999999998,233.077,-2007.199999999997,-0.07299999999999995,-5.0,non-native
0.4552820,0.2726927,0.18,-0.047999999999998266,201.553,-2076.0999999999985,-0.06999999999999984,-1.0,non-native
0.4836886,0.2242581,0.14,-2.2940000000000005,-25.35800000000006,-2167.5,-0.06800000000000006,1.0,native
0.5531967,0.2448818,0.15,-1.0389999999999997,-24.366999999999962,-2694.7999999999956,0.021999999999999797,0.0,native
0.6290231,0.2413007,0.18,-0.668000000000001,-315.869,-1430.699999999997,0.020999999999999908,3.0,native
0.4424489,0.1997683,0.16,0.09600000000000009,-436.44000000000005,-313.90000000000146,-0.02300000000000013,5.0,native
0.4169836,0.2089545,0.24,0.09199999999999875,-300.16999999999996,-1104.0999999999985,-0.03600000000000003,3.0,native
0.5227890,0.2065774,0.16,-1.527000000000001,-144.38099999999997,-2057.199999999997,-0.13200000000000012,1.0,native
0.4814763,0.2270453,0.18,-0.48900000000000077,-113.048,-1007.2999999999956,-0.10600000000000032,2.0,native
0.5583830,0.2247716,0.18,-1.2540000000000013,-130.17700000000002,-1736.0,-0.14000000000000012,2.0,native
0.5445045,0.2567848,0.16,-2.2010000000000005,-47.60699999999997,-744.2999999999956,-0.020000000000000018,1.0,native
