rmsd_l,rmsd_i,dfnat,dbsa,dnonb_e,dnonb_water,dcom_distance,dhbnum,quality
0.3653215,0.2640390,0.12,0.9589999999999996,115.80899999999997,-2310.9000000000015,-0.04999999999999982,-2.0,non-native
0.2920245,0.2654995,0.13,-0.5519999999999996,171.05600000000004,-1980.5999999999985,0.013000000000000345,-2.0,non-native
0.3127631,0.2504370,0.12,-0.8290000000000006,279.86,-2047.0,0.016000000000000014,-3.0,non-native
0.3532676,0.2522973,0.16,0.3230000000000004,169.53599999999994,-2625.699999999997,-0.01399999999999979,-2.0,non-native
0.4742705,0.2693422,0.2,-0.6549999999999994,313.876,-2511.4000000000015,-0.0349999999999997,-4.0,non-native
0.3841679,0.2757114,0.16,-0.9000000000000004,308.298,-1569.0999999999985,0.014000000000000234,-4.0,non-native
0.4663465,0.2700963,0.14,-0.9689999999999994,167.12199999999996,-1222.5,0.03500000000000014,-4.0,non-native
0.3790080,0.2553225,0.17,-1.3710000000000004,271.54200000000003,-1131.699999999997,0.02100000000000035,-2.0,non-native
0.3822461,0.2650682,0.17,-0.32699999999999996,289.80999999999995,-2410.0,-0.030999999999999694,-3.0,non-native
0.4129200,0.2596560,0.14,-0.7360000000000007,98.87099999999998,-1979.2999999999956,-0.008999999999999897,-2.0,non-native
0.4141906,0.2610483,0.13,0.9589999999999996,105.01499999999999,-1495.199999999997,-0.05899999999999972,-2.0,non-native
0.4877670,0.2665521,0.13,1.1060000000000016,-41.976999999999975,-1746.699999999997,-0.054999999999999716,-1.0,non-native
0.3941224,0.1979932,0.19,0.0779999999999994,-186.49400000000003,-1253.7999999999956,-0.02400000000000002,2.0,native
0.3778479,0.1897633,0.23,1.8839999999999986,-151.707,-1143.4000000000015,-0.06500000000000039,2.0,native
0.2796308,0.1960076,0.19,0.8119999999999994,-94.39300000000003,-1850.0999999999985,-0.0730000000000004,2.0,native
0.3232120,0.2030525,0.17,2.339999999999998,-129.47000000000003,-1430.4000000000015,-0.0770000000000004,2.0,native
0.3346896,0.1960039,0.18,1.7309999999999999,-149.13800000000003,-2088.7999999999956,-0.0770000000000004,2.0,native
0.2641473,0.2088800,0.19,0.6649999999999991,-106.28700000000003,-2520.199999999997,-0.133,2.0,native
0.3113510,0.2121660,0.15,0.5599999999999987,-78.24099999999999,-1205.199999999997,-0.09800000000000031,1.0,native
0.2538271,0.1956908,0.17,1.7129999999999992,-87.66100000000006,-1020.5,-0.08800000000000008,0.0,native
0.3431762,0.1935315,0.25,-0.03300000000000125,6.618000000000052,-684.0,-0.007000000000000117,0.0,native
0.3711292,0.1980226,0.26,-0.054999999999999716,-3.032000000000039,-860.7999999999956,-0.07600000000000007,0.0,native
0.3016441,0.2128635,0.17,-0.5709999999999997,-100.38999999999999,-751.6999999999971,-0.02100000000000035,1.0,native
0.2737631,0.2164623,0.14,-0.0129999999999999,-65.06200000000001,-1007.1999999999971,-0.10600000000000032,0.0,native
0.2760912,0.2145461,0.17,0.3569999999999993,-158.99900000000002,-1524.7999999999956,-0.0940000000000003,2.0,native
0.2719431,0.2071865,0.19,1.1639999999999997,-211.52999999999997,-1384.7999999999956,-0.0730000000000004,3.0,native
0.3184313,0.2305053,0.17,0.9949999999999992,-190.231,-1899.4000000000015,-0.14100000000000001,2.0,native
0.2785451,0.2114329,0.15,1.7789999999999981,-53.048,-1419.199999999997,-0.14200000000000035,1.0,native
0.3944191,0.2276286,0.2,1.6129999999999978,-201.06899999999996,-2548.4000000000015,-0.14600000000000035,2.0,native
0.2978076,0.2164300,0.19,0.9599999999999991,-96.81200000000001,-3114.0999999999985,-0.04300000000000015,1.0,native
0.3568536,0.2071436,0.23,1.423,-216.69000000000005,-2317.699999999997,-0.040000000000000036,2.0,native
0.3701592,0.2367572,0.21,0.04499999999999993,-122.69100000000003,-2627.5,-0.04500000000000037,0.0,native
0.3052557,0.2129060,0.2,2.109,-215.88400000000001,-2175.2999999999956,-0.11100000000000021,2.0,native
0.4753239,0.2541534,0.15,-0.05600000000000094,-18.688999999999965,-1771.0999999999985,-0.06500000000000039,1.0,native
0.4390338,0.2776023,0.19,0.12399999999999878,-121.55399999999997,-1499.4000000000015,-0.02300000000000013,-1.0,native
0.4628195,0.3074038,0.19,-0.5510000000000002,-94.91999999999996,-1777.5,-0.002000000000000224,1.0,native
0.3657976,0.2282653,0.21,0.8749999999999982,-103.62400000000002,-1628.699999999997,0.021999999999999797,-1.0,native
0.4691015,0.2609955,0.18,-0.21499999999999986,-38.676000000000045,-1096.5,-0.0050000000000003375,-1.0,native
0.3903930,0.2641135,0.21,0.04800000000000004,-4.80600000000004,-1993.7999999999956,-0.06400000000000006,-1.0,native
0.4551387,0.2543006,0.16,-0.6280000000000001,31.859000000000037,-1130.5,0.0009999999999998899,-1.0,native
0.5317502,0.2822960,0.1,-2.232000000000001,293.82099999999997,-2039.5,0.011999999999999567,-4.0,native
0.4239506,0.2504823,0.18,-0.9169999999999998,4.351999999999975,-1474.5999999999985,-0.10500000000000043,-1.0,native
0.4325264,0.2239259,0.11,0.23399999999999999,67.16300000000001,-1990.9000000000015,-0.17200000000000015,-1.0,native
0.4758908,0.2666823,0.21,0.43299999999999983,-115.55899999999997,-1129.0999999999985,-0.10000000000000009,2.0,native
0.3194610,0.2320535,0.21,0.2829999999999995,9.975999999999999,-1809.5,-0.04700000000000015,-1.0,native
0.3435122,0.2244165,0.17,-0.5280000000000005,52.03200000000004,-1314.699999999997,-0.07200000000000006,-1.0,native
0.4453130,0.2383991,0.15,1.554999999999998,-68.62800000000004,-2098.7999999999956,-0.11900000000000022,0.0,native
0.4085756,0.2600321,0.14,-1.0690000000000008,-85.84900000000005,-1515.4000000000015,-0.08700000000000019,1.0,native
0.3171873,0.1951796,0.23,0.11800000000000033,-208.91600000000005,-1066.0,-0.1200000000000001,3.0,native
0.4029397,0.2464727,0.17,-1.4280000000000008,21.979000000000042,-261.59999999999854,-0.1120000000000001,-1.0,native
0.3479961,0.1892055,0.23,0.7829999999999995,-124.76300000000003,-205.40000000000146,-0.1280000000000001,2.0,native
0.3273373,0.2003946,0.18,-0.7780000000000005,147.296,-1185.0,-0.10600000000000032,-2.0,native
0.3209600,0.2193214,0.23,-2.3930000000000007,119.87,-1798.0,0.01399999999999979,-1.0,native
0.4439698,0.2323573,0.16,-2.412000000000001,234.03199999999998,-1699.7999999999956,0.006999999999999673,-3.0,native
0.4021862,0.2374238,0.36,-0.6700000000000017,-60.36400000000003,-1836.2000000000044,-0.07200000000000006,1.0,non-native
0.5160030,0.2902507,0.38,-0.4480000000000022,155.30099999999993,-2183.9000000000015,-0.0990000000000002,-1.0,non-native
0.3696971,0.2359665,0.36,-1.022000000000002,239.49299999999994,-1749.5,0.015000000000000124,-1.0,non-native
0.5406778,0.2612605,0.37,-1.2640000000000011,133.9459999999999,-1656.300000000003,-0.09799999999999986,1.0,non-native
0.4479531,0.2758266,0.4,-1.3460000000000019,148.75900000000001,-2134.2000000000044,-0.05600000000000005,-1.0,non-native
0.4129517,0.2711921,0.36,-1.9870000000000019,199.27699999999993,-414.59999999999854,0.02300000000000013,-2.0,non-native
0.4060030,0.2660891,0.4,-1.2070000000000007,286.3829999999999,-1873.5999999999985,-0.01399999999999979,-4.0,non-native
0.3519101,0.2231040,0.36,-1.902000000000001,280.496,-2252.0,0.004999999999999893,-3.0,non-native
0.3750162,0.2609125,0.31,-2.1110000000000024,262.81999999999994,-2804.0,0.02400000000000002,-1.0,non-native
0.3669760,0.2738372,0.32,-1.0770000000000017,367.04299999999995,-2528.5999999999985,0.03799999999999981,-3.0,non-native
0.3132730,0.2316822,0.35,-0.36400000000000077,206.07999999999993,-2884.2000000000044,0.0129999999999999,-1.0,non-native
0.3690422,0.2595523,0.37,-2.351000000000001,340.98499999999996,-2267.5999999999985,0.05500000000000016,-3.0,non-native
0.2690881,0.2385425,0.41,-1.9300000000000015,203.81399999999996,-3831.4000000000015,0.004999999999999893,-2.0,non-native
0.3651780,0.2277092,0.36,-2.2380000000000013,273.32399999999996,-2999.9000000000015,-0.028000000000000025,-3.0,non-native
0.4317099,0.2911842,0.35,-1.9270000000000014,282.264,-3136.4000000000015,-0.028000000000000025,-2.0,non-native
0.3325386,0.2549671,0.27,-2.1990000000000016,347.895,-2964.7000000000044,0.0259999999999998,-4.0,non-native
0.3586285,0.2529998,0.27,-2.328000000000001,248.22199999999998,-2086.5,-0.052000000000000046,-3.0,non-native
0.3669570,0.2467203,0.4,-1.0200000000000014,117.298,-2843.0999999999985,0.015000000000000124,1.0,non-native
0.3589244,0.2408092,0.37,-0.3620000000000019,46.485000000000014,-615.5999999999985,0.0019999999999997797,1.0,non-native
0.4752898,0.2837960,0.35,-2.974000000000002,338.85599999999994,-3024.5999999999985,-0.021999999999999797,-4.0,non-native
0.3880410,0.2430754,0.41,-1.5850000000000009,223.53099999999995,-3134.0,-0.03699999999999992,-1.0,non-native
0.3574707,0.2286553,0.17,-2.3180000000000014,327.9459999999999,-2724.800000000003,0.06400000000000006,-4.0,non-native
0.2938362,0.2056214,0.16,-1.3080000000000016,307.79999999999995,-3977.0,-0.01100000000000012,-4.0,non-native
0.3273522,0.2057906,0.19,-1.801000000000002,342.15899999999993,-2322.4000000000015,0.03699999999999992,-5.0,non-native
0.3000206,0.2048346,0.21,-1.6130000000000013,267.529,-1587.5999999999985,-0.0040000000000000036,-3.0,non-native
0.3796478,0.2052329,0.19,0.08299999999999841,420.376,-2866.5,0.0040000000000000036,-4.0,non-native
0.3950302,0.2151039,0.17,-1.1340000000000021,427.352,-3347.300000000003,0.040999999999999925,-5.0,non-native
0.5133718,0.2403168,0.2,-1.886000000000001,433.64399999999995,-2947.0999999999985,0.008999999999999897,-6.0,non-native
0.4833893,0.2416392,0.13,-1.7090000000000014,449.40299999999996,-2624.7000000000044,0.0030000000000001137,-6.0,non-native
0.3590083,0.2203584,0.16,-0.6190000000000015,355.282,-2661.2000000000044,-0.040000000000000036,-6.0,non-native
0.5253823,0.2320708,0.19,-0.8750000000000018,473.402,-3100.4000000000015,0.005999999999999783,-6.0,non-native
0.3954771,0.2102814,0.15,-0.6610000000000014,294.876,-3402.300000000003,-0.01200000000000001,-1.0,non-native
0.5549229,0.2222371,0.21,-1.4510000000000023,312.856,-2069.300000000003,0.0259999999999998,-4.0,non-native
0.4858359,0.2392038,0.2,-1.0530000000000008,217.23899999999992,-1388.300000000003,0.052999999999999936,-2.0,non-native
0.4617676,0.2380837,0.22,-3.8310000000000013,286.78,-1320.4000000000015,-0.02300000000000013,-3.0,non-native
0.4215961,0.2017133,0.27,0.7569999999999979,247.7539999999999,-1574.0,-0.029999999999999805,-2.0,non-native
0.4110488,0.2118407,0.24,-1.8660000000000014,379.36799999999994,-1839.9000000000015,-0.08899999999999997,-2.0,non-native
0.3498766,0.2054968,0.26,-0.3710000000000022,249.1289999999999,-943.5,-0.028999999999999915,-1.0,non-native
0.3638061,0.2198964,0.27,-2.1450000000000014,280.072,-2030.800000000003,0.0019999999999997797,-3.0,non-native
0.3892820,0.2387469,0.3,-0.6130000000000013,223.24,-1822.300000000003,-0.09200000000000008,-1.0,non-native
0.4924370,0.2552229,0.26,-1.6120000000000019,246.38,-1599.5999999999985,-0.028999999999999915,-2.0,non-native
0.3593434,0.2378631,0.27,-0.2790000000000017,155.47699999999998,-1987.0999999999985,-0.019000000000000128,-1.0,non-native
0.4888725,0.1966665,0.46,2.3610000000000007,-183.796,-1244.5,0.10400000000000009,1.0,native
0.5760109,0.2246495,0.41,0.35800000000000054,-302.54799999999994,-1586.4000000000015,0.17399999999999993,3.0,native
0.5166730,0.2057557,0.43,0.5670000000000002,-98.80899999999997,-1048.2000000000044,0.08400000000000007,0.0,native
0.3749890,0.2177576,0.33,0.2190000000000012,-169.81900000000002,-920.1000000000058,0.0,2.0,native
0.4684935,0.2747650,0.32,-0.5839999999999996,-177.91699999999997,-2480.2000000000044,0.06099999999999994,2.0,native
0.5211448,0.2693765,0.35,-1.0099999999999998,-43.45600000000002,-2139.9000000000015,0.03600000000000003,-1.0,native
0.4019348,0.2312751,0.39,3.3469999999999995,-261.33,-781.3000000000029,-0.1379999999999999,3.0,native
0.4488895,0.2335801,0.34,1.277000000000001,-139.34499999999997,-1702.2000000000044,0.04899999999999993,1.0,native
0.6817238,0.2573655,0.38,-0.7599999999999998,120.22899999999998,-3678.800000000003,0.18299999999999983,-1.0,native
0.4780985,0.2445115,0.27,-1.9420000000000002,66.42200000000003,-2082.2000000000044,0.06899999999999995,0.0,native
0.5875753,0.2522245,0.44,-0.0030000000000001137,42.75799999999998,-3130.800000000003,0.1459999999999999,1.0,native
0.4736040,0.2596134,0.41,0.8840000000000003,-46.964,-1151.2000000000044,0.08599999999999985,1.0,native
0.5009866,0.2208403,0.45,-0.5199999999999996,-32.002999999999986,-1181.2000000000044,0.10000000000000009,0.0,native
0.3972646,0.2561810,0.37,0.8060000000000009,6.0330000000000155,-1093.5,0.019000000000000128,-1.0,native
0.5276359,0.2490825,0.4,0.3680000000000003,-13.038000000000011,-1008.7000000000044,0.14100000000000001,1.0,native
0.5805637,0.2498918,0.35,0.34999999999999964,-80.25200000000001,-2518.600000000006,0.1549999999999998,1.0,native
0.4295114,0.2277187,0.38,0.652000000000001,-205.68,-1319.7000000000044,0.07200000000000006,3.0,native
0.3454021,0.1905906,0.34,1.0020000000000007,-99.45499999999998,-1346.4000000000015,0.08599999999999985,0.0,native
0.3562420,0.2237131,0.35,1.6900000000000013,-201.01799999999997,-1061.300000000003,0.06499999999999995,1.0,native
0.3153866,0.1946307,0.35,1.902000000000001,-210.58499999999998,-1052.6000000000058,0.0040000000000000036,2.0,native
0.3537952,0.2119735,0.31,1.9900000000000002,-111.62099999999998,-1523.6000000000058,-0.002000000000000224,0.0,native
0.3856868,0.2025172,0.53,0.827,-34.74200000000002,-1226.2000000000044,-0.016999999999999904,1.0,native
0.4820994,0.2750515,0.6,2.093,-138.723,538.5999999999985,-0.028999999999999915,1.0,native
0.4347711,0.2475371,0.44,0.03300000000000125,-22.087999999999965,-366.70000000000437,0.020999999999999908,-1.0,native
0.4569618,0.2480879,0.44,0.809000000000001,-121.695,-978.0,0.0030000000000001137,1.0,native
0.4136114,0.2598825,0.34,0.9860000000000007,-39.860000000000014,-1308.0,-0.018000000000000238,0.0,native
0.4245564,0.2679616,0.35,-0.30799999999999983,-18.641999999999996,-1059.6000000000058,0.019000000000000128,0.0,native
0.4630300,0.2775037,0.34,0.19899999999999984,3.7789999999999964,-116.5,-0.08999999999999986,0.0,native
0.4394456,0.2788761,0.54,1.0540000000000003,-218.92799999999994,-1075.1000000000058,-0.014000000000000234,3.0,native
0.4422851,0.2424788,0.44,1.3030000000000008,-109.28800000000001,-956.1000000000058,0.016999999999999904,1.0,native
0.5106257,0.2645282,0.53,0.6580000000000013,-171.04299999999995,-894.7000000000044,0.06099999999999994,2.0,native
0.3573837,0.2121678,0.43,0.7040000000000006,-189.161,-1268.0,-0.08599999999999985,2.0,native
0.4045372,0.2375799,0.45,1.2200000000000006,-170.81199999999995,-210.10000000000582,-0.02300000000000013,2.0,native
0.3613913,0.2258554,0.37,-1.1340000000000003,10.728000000000009,-1434.9000000000015,-0.02499999999999991,0.0,native
0.3959661,0.2151409,0.36,1.2530000000000001,-128.21999999999997,-1328.0,-0.07900000000000018,2.0,native
0.3271619,0.2078384,0.24,0.1750000000000007,-38.849999999999966,584.5,-0.04300000000000015,1.0,native
0.3155207,0.2040903,0.32,1.189,-63.34699999999998,-835.1000000000058,-0.11100000000000021,1.0,native
0.3563825,0.1921903,0.34,1.9090000000000007,-53.043000000000006,-951.5,-0.1120000000000001,1.0,native
0.2855493,0.1882831,0.42,1.4380000000000006,-31.596000000000004,-1559.9000000000015,-0.06400000000000006,1.0,native
0.2408439,0.1643159,0.32,-0.3200000000000003,125.233,-1508.2000000000044,-0.10199999999999987,-2.0,native
0.4914751,0.1981947,0.2,-0.6849999999999987,71.09899999999999,-1244.300000000003,-0.10999999999999988,-2.0,native
0.6016390,0.2186456,0.16,-1.016,-3.480000000000018,-680.7000000000044,-0.1990000000000003,-1.0,native
0.4879841,0.2586729,0.32,-0.39400000000000013,205.30700000000002,-2226.4000000000015,0.04599999999999982,0.0,non-native
0.3346170,0.2252652,0.27,-1.7190000000000012,164.12199999999996,-1611.800000000003,0.09699999999999998,1.0,non-native
0.3822517,0.1975244,0.31,-0.9080000000000013,170.34199999999998,-2322.300000000003,0.07099999999999973,-1.0,non-native
0.5224307,0.2131260,0.25,-0.5289999999999999,157.06999999999994,-1849.5,0.125,1.0,non-native
0.3125881,0.1794657,0.31,-1.8940000000000001,250.08000000000004,-2698.800000000003,0.14399999999999968,-1.0,non-native
0.3332641,0.2084217,0.25,-1.261000000000001,242.625,-2993.0,0.1389999999999998,1.0,non-native
0.5089386,0.2304505,0.23,-2.088000000000001,358.15299999999996,-3746.300000000003,0.1349999999999998,-2.0,non-native
0.3616265,0.1995472,0.21,-3.2840000000000007,325.48799999999994,-2658.9000000000015,0.15799999999999992,-1.0,non-native
0.4366389,0.2372004,0.21,-1.3670000000000009,355.211,-3084.5,0.10799999999999965,-2.0,non-native
0.3864858,0.2205929,0.25,-1.593,360.104,-2762.0,0.11099999999999977,-2.0,non-native
0.4263031,0.2683475,0.24,-1.8810000000000002,323.62299999999993,-2725.600000000006,0.1469999999999998,-1.0,non-native
0.3958132,0.2292605,0.26,-1.4640000000000004,356.34499999999997,-2587.600000000006,0.08199999999999985,-1.0,non-native
0.3481664,0.1941217,0.25,-2.2279999999999998,233.67899999999997,-1502.9000000000015,0.11799999999999988,2.0,non-native
0.4072110,0.2187772,0.28,-1.5170000000000012,162.57500000000005,-1100.1000000000058,0.03699999999999992,0.0,non-native
0.3428785,0.2019888,0.25,-1.4510000000000005,398.664,-2038.5,0.08399999999999963,-2.0,non-native
0.4798563,0.2538597,0.35,-0.8819999999999997,139.909,-2250.300000000003,0.05999999999999961,1.0,non-native
0.4111942,0.2151797,0.28,-2.1820000000000004,257.23199999999997,-2097.800000000003,0.12699999999999978,1.0,non-native
0.3840545,0.2283268,0.32,-1.4459999999999997,303.36299999999994,-2194.600000000006,0.10199999999999987,0.0,non-native
0.3182788,0.1973685,0.36,-1.668000000000001,288.14699999999993,-1496.2000000000044,0.121,0.0,non-native
0.2636998,0.1685383,0.32,-2.1400000000000006,296.567,-3329.600000000006,0.05899999999999972,0.0,non-native
0.4107493,0.2205007,0.31,-1.7960000000000012,266.336,-1574.0,0.08599999999999985,-1.0,non-native
0.6109778,0.2983504,0.15,-3.817,538.028,-3702.7000000000044,0.08099999999999996,-5.0,non-native
0.5713400,0.2914778,0.18,-3.982000000000001,493.736,-3622.7000000000044,0.1419999999999999,-4.0,non-native
0.4803982,0.2555370,0.3,-2.676,291.418,-3230.4000000000015,0.125,-3.0,non-native
0.4091749,0.2346196,0.21,-2.4939999999999998,478.325,-3285.300000000003,0.1469999999999998,-4.0,non-native
0.4467047,0.2372486,0.24,-0.7530000000000001,448.25,-2712.5,0.08299999999999974,-4.0,non-native
0.5794790,0.2592514,0.32,-2.3260000000000005,426.858,-2882.100000000006,0.09299999999999997,-3.0,non-native
0.4895602,0.2746730,0.28,-3.287000000000001,378.347,-3382.600000000006,0.10499999999999998,-3.0,non-native
